V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29, V30, V31, V32, V33, V34, V35, V36, V37, V38, V39, V40, V41, V42, V43, V44, V45, V46, V47, V48, V49, V50, V51, V52, V53, V54, V55, V56, V57, V58, V59, V60, V61, V62, V63, V64, V65, V66, V67, V68, V69, V70, V71, V72, V73, V74, V75, V76, V77, V78, V79, V80, V81, V82, V83, V84, V85, V86, V87, V88, V89, V90, V91, V92, V93, V94, V95, V96, V97, V98, V99, X100, X101
-0.046780000,-0.043600000,-0.031950000,-0.012580000,0.013690000,0.047300000,0.089240000,0.139300000,0.195270000,0.253610000,0.310550000,0.362560000,0.406720000,0.441100000,0.465090000,0.479250000,0.485200000,0.485330000,0.482160000,0.477470000,0.472170000,0.466680000,0.461230000,0.455840000,0.450160000,0.443490000,0.435100000,0.424670000,0.412420000,0.398930000,0.384740000,0.370370000,0.356280000,0.343030000,0.331150000,0.320950000,0.312690000,0.306700000,0.303390000,0.303040000,0.305510000,0.310050000,0.315480000,0.320630000,0.324810000,0.327930000,0.330230000,0.332020000,0.333440000,0.334560000,0.335510000,0.336610000,0.338340000,0.341170000,0.345370000,0.350640000,0.356070000,0.360510000,0.363200000,0.364120000,0.363940000,0.363610000,0.363980000,0.365610000,0.368730000,0.373500000,0.380020000,0.388220000,0.397620000,0.407350000,0.416400000,0.423870000,0.429240000,0.432460000,0.433920000,0.434230000,0.433870000,0.432870000,0.430820000,0.427050000,0.420870000,0.411700000,0.399090000,0.382720000,0.362330000,0.337800000,0.309200000,0.277010000,0.242210000,0.206250000,0.170810000,0.137540000,0.107790000,0.082440000,0.061870000,0.045800000,0.033490000,0.023900000,0.016080000,0.009390000,0.003610000
-0.057770000,-0.035100000,-0.002720000,0.028480000,0.049190000,0.057420000,0.058480000,0.060510000,0.069880000,0.089720000,0.120490000,0.160130000,0.203630000,0.243530000,0.272660000,0.287820000,0.291700000,0.291130000,0.292870000,0.299800000,0.309930000,0.318260000,0.320060000,0.313460000,0.300240000,0.284470000,0.270350000,0.260200000,0.254080000,0.250460000,0.247370000,0.243130000,0.236580000,0.227130000,0.214740000,0.199830000,0.183210000,0.166050000,0.149740000,0.135520000,0.124250000,0.116270000,0.111310000,0.108650000,0.107450000,0.107010000,0.106920000,0.107030000,0.107270000,0.107570000,0.107920000,0.108520000,0.109860000,0.112700000,0.117810000,0.125650000,0.136050000,0.148310000,0.161520000,0.174920000,0.188110000,0.201070000,0.214010000,0.227200000,0.240830000,0.254990000,0.269460000,0.283730000,0.297160000,0.309390000,0.320380000,0.330190000,0.338650000,0.345400000,0.349950000,0.351860000,0.350850000,0.347060000,0.341080000,0.333690000,0.325560000,0.317090000,0.308450000,0.299500000,0.289600000,0.277880000,0.263670000,0.246880000,0.227970000,0.207700000,0.186780000,0.165600000,0.143970000,0.121100000,0.096050000,0.068610000,0.039940000,0.012620000,-0.010220000,-0.026190000,-0.034530000
-0.002110000,0.020520000,0.050590000,0.086450000,0.125920000,0.167180000,0.209420000,0.253060000,0.299110000,0.348310000,0.400360000,0.453850000,0.506770000,0.557010000,0.602720000,0.642280000,0.674280000,0.697820000,0.712680000,0.719470000,0.719480000,0.714260000,0.705330000,0.693920000,0.680910000,0.666860000,0.652110000,0.636760000,0.620870000,0.604560000,0.587950000,0.570980000,0.553250000,0.534160000,0.513340000,0.490910000,0.467480000,0.444020000,0.421510000,0.400810000,0.382460000,0.366710000,0.353470000,0.342490000,0.333440000,0.326080000,0.320250000,0.315870000,0.312970000,0.311610000,0.311830000,0.313540000,0.316540000,0.320600000,0.325560000,0.331290000,0.337650000,0.344520000,0.351860000,0.359720000,0.368130000,0.377140000,0.386770000,0.397000000,0.407640000,0.418300000,0.428360000,0.437150000,0.444230000,0.449540000,0.453320000,0.455980000,0.457900000,0.459280000,0.460100000,0.460160000,0.459170000,0.456870000,0.453050000,0.447480000,0.439860000,0.429760000,0.416810000,0.400680000,0.381080000,0.357720000,0.330400000,0.299200000,0.264600000,0.227550000,0.189400000,0.151780000,0.116350000,0.084650000,0.057860000,0.036690000,0.021330000,0.011490000,0.006560000,0.005720000,0.008030000
-0.015470000,-0.002620000,0.011640000,0.024960000,0.036310000,0.048150000,0.066160000,0.095820000,0.138500000,0.190370000,0.244360000,0.293220000,0.331960000,0.358840000,0.375200000,0.384290000,0.389530000,0.393040000,0.395170000,0.395210000,0.392630000,0.388040000,0.383140000,0.379930000,0.379740000,0.382640000,0.387400000,0.391920000,0.394000000,0.392030000,0.385230000,0.373680000,0.357980000,0.339020000,0.317870000,0.295650000,0.273460000,0.252340000,0.233100000,0.216210000,0.201790000,0.189640000,0.179440000,0.170870000,0.163680000,0.157730000,0.152950000,0.149260000,0.146500000,0.144400000,0.142590000,0.140740000,0.138660000,0.136440000,0.134520000,0.133590000,0.134220000,0.136490000,0.139780000,0.142970000,0.144950000,0.145090000,0.143490000,0.140900000,0.138370000,0.136900000,0.137200000,0.139530000,0.143750000,0.149390000,0.156060000,0.163630000,0.172190000,0.181740000,0.192000000,0.202380000,0.212270000,0.221120000,0.228530000,0.234200000,0.237900000,0.239450000,0.238690000,0.235550000,0.229950000,0.221850000,0.211120000,0.197590000,0.181240000,0.162530000,0.142490000,0.122510000,0.103800000,0.086960000,0.071830000,0.057720000,0.043940000,0.030390000,0.017810000,0.007470000,0.000570000
0.027520000,0.066550000,0.103870000,0.136170000,0.162110000,0.182760000,0.201150000,0.221520000,0.248200000,0.284090000,0.329390000,0.381310000,0.434980000,0.485120000,0.527610000,0.560300000,0.583170000,0.597950000,0.607240000,0.613640000,0.618860000,0.623430000,0.626700000,0.627350000,0.624000000,0.615710000,0.602200000,0.583930000,0.561870000,0.537240000,0.511220000,0.484740000,0.458530000,0.433130000,0.408910000,0.386050000,0.364710000,0.345030000,0.327100000,0.310890000,0.296240000,0.283000000,0.271080000,0.260470000,0.251200000,0.243410000,0.237310000,0.233020000,0.230420000,0.229110000,0.228570000,0.228470000,0.228810000,0.229930000,0.232420000,0.236760000,0.243190000,0.251600000,0.261690000,0.273290000,0.286400000,0.301140000,0.317560000,0.335540000,0.354790000,0.374950000,0.395600000,0.416360000,0.436960000,0.457270000,0.477300000,0.496990000,0.516170000,0.534420000,0.551220000,0.566040000,0.578370000,0.587780000,0.593930000,0.596420000,0.594730000,0.588160000,0.575810000,0.556850000,0.530650000,0.496980000,0.456040000,0.408570000,0.355760000,0.299300000,0.241260000,0.183960000,0.129670000,0.080350000,0.037440000,0.001730000,-0.026580000,-0.047920000,-0.063210000,-0.073740000,-0.080750000
0.045430000,0.071040000,0.106330000,0.148120000,0.191700000,0.232370000,0.267550000,0.297750000,0.326030000,0.356350000,0.391670000,0.432150000,0.474510000,0.512860000,0.541050000,0.555210000,0.555110000,0.543830000,0.526170000,0.506770000,0.488890000,0.474000000,0.462210000,0.452960000,0.445510000,0.439240000,0.433590000,0.428070000,0.422130000,0.415310000,0.407310000,0.398200000,0.388340000,0.378290000,0.368570000,0.359540000,0.351360000,0.344000000,0.337370000,0.331450000,0.326440000,0.322660000,0.320450000,0.320030000,0.321420000,0.324340000,0.328250000,0.332380000,0.336040000,0.338820000,0.340690000,0.341960000,0.343160000,0.344890000,0.347630000,0.351670000,0.357180000,0.364230000,0.372870000,0.383110000,0.394900000,0.408050000,0.422220000,0.436990000,0.451880000,0.466530000,0.480650000,0.494000000,0.506480000,0.518090000,0.529020000,0.539510000,0.549790000,0.559850000,0.569360000,0.577750000,0.584230000,0.588010000,0.588310000,0.584360000,0.575400000,0.560720000,0.539860000,0.512650000,0.479290000,0.440200000,0.396000000,0.347460000,0.295600000,0.241750000,0.187570000,0.134960000,0.085890000,0.042300000,0.005830000,-0.022260000,-0.041260000,-0.051110000,-0.052610000,-0.047510000,-0.038540000
-0.042380000,-0.033150000,-0.018850000,0.000500000,0.025420000,0.057210000,0.097180000,0.145520000,0.200840000,0.260550000,0.321780000,0.381980000,0.439000000,0.490550000,0.533800000,0.565650000,0.583830000,0.587830000,0.579170000,0.560990000,0.537170000,0.511660000,0.487770000,0.467740000,0.452520000,0.441810000,0.434400000,0.428610000,0.422750000,0.415420000,0.405710000,0.393270000,0.378110000,0.360500000,0.340810000,0.319500000,0.297170000,0.274570000,0.252530000,0.231870000,0.213210000,0.196860000,0.182830000,0.170880000,0.160680000,0.151940000,0.144450000,0.138130000,0.132970000,0.128960000,0.126050000,0.124100000,0.122960000,0.122610000,0.123140000,0.124740000,0.127520000,0.131580000,0.137010000,0.143890000,0.152110000,0.161280000,0.170810000,0.180110000,0.188800000,0.196850000,0.204490000,0.212100000,0.220110000,0.228850000,0.238470000,0.248970000,0.260210000,0.271980000,0.284050000,0.296170000,0.308080000,0.319470000,0.329920000,0.338850000,0.345580000,0.349340000,0.349480000,0.345470000,0.337000000,0.324000000,0.306540000,0.284760000,0.258770000,0.228730000,0.195000000,0.158370000,0.120130000,0.081990000,0.045930000,0.013860000,-0.012600000,-0.032400000,-0.045140000,-0.051130000,-0.051430000
-0.026410000,-0.020040000,-0.007660000,0.011390000,0.037330000,0.070030000,0.108760000,0.152240000,0.198980000,0.247570000,0.296800000,0.345480000,0.392310000,0.435760000,0.474190000,0.506120000,0.530530000,0.547070000,0.556060000,0.558310000,0.555000000,0.547480000,0.537100000,0.525020000,0.512130000,0.498960000,0.485720000,0.472390000,0.458840000,0.444850000,0.430180000,0.414590000,0.397890000,0.379980000,0.360870000,0.340690000,0.319660000,0.298050000,0.276200000,0.254470000,0.233270000,0.213000000,0.193990000,0.176470000,0.160540000,0.146230000,0.133540000,0.122490000,0.113140000,0.105510000,0.099580000,0.095250000,0.092380000,0.090820000,0.090570000,0.091700000,0.094330000,0.098520000,0.104170000,0.111010000,0.118750000,0.127090000,0.135870000,0.145080000,0.154850000,0.165430000,0.177070000,0.189950000,0.204150000,0.219610000,0.236150000,0.253450000,0.271120000,0.288670000,0.305580000,0.321330000,0.335530000,0.347880000,0.358170000,0.366200000,0.371660000,0.374170000,0.373240000,0.368340000,0.358940000,0.344640000,0.325200000,0.300670000,0.271380000,0.238020000,0.201620000,0.163640000,0.125870000,0.090220000,0.058320000,0.031100000,0.008600000,-0.009840000,-0.025190000,-0.038260000,-0.049440000
-0.040470000,-0.027740000,-0.010870000,0.008800000,0.029880000,0.051390000,0.072920000,0.094590000,0.116770000,0.139920000,0.164330000,0.189910000,0.215960000,0.241170000,0.263740000,0.281880000,0.294220000,0.300330000,0.300900000,0.297770000,0.293550000,0.290950000,0.292110000,0.298040000,0.308410000,0.321890000,0.336570000,0.350510000,0.362000000,0.369760000,0.372900000,0.370950000,0.363850000,0.351890000,0.335670000,0.316030000,0.293920000,0.270350000,0.246320000,0.222700000,0.200240000,0.179540000,0.161050000,0.145100000,0.131910000,0.121630000,0.114330000,0.109980000,0.108400000,0.109270000,0.112080000,0.116230000,0.121140000,0.126370000,0.131570000,0.136500000,0.140950000,0.144670000,0.147440000,0.149070000,0.149490000,0.148780000,0.147220000,0.145230000,0.143330000,0.141970000,0.141500000,0.142130000,0.144000000,0.147150000,0.151550000,0.157140000,0.163780000,0.171320000,0.179600000,0.188480000,0.197840000,0.207510000,0.217230000,0.226640000,0.235270000,0.242580000,0.248030000,0.251130000,0.251440000,0.248570000,0.242200000,0.232070000,0.218020000,0.200040000,0.178430000,0.153860000,0.127470000,0.100740000,0.075360000,0.052880000,0.034490000,0.020680000,0.011250000,0.005380000,0.001770000
0.039990000,0.061610000,0.086010000,0.112460000,0.141340000,0.174370000,0.214000000,0.262140000,0.319220000,0.383730000,0.452570000,0.521750000,0.587220000,0.645420000,0.693590000,0.729860000,0.753180000,0.763360000,0.760980000,0.747310000,0.724170000,0.693770000,0.658640000,0.621510000,0.585110000,0.551890000,0.523710000,0.501580000,0.485590000,0.475000000,0.468420000,0.464080000,0.460060000,0.454560000,0.446120000,0.433800000,0.417250000,0.396690000,0.372920000,0.347140000,0.320750000,0.295190000,0.271720000,0.251270000,0.234360000,0.221160000,0.211490000,0.204950000,0.201030000,0.199240000,0.199170000,0.200530000,0.203190000,0.207090000,0.212300000,0.218940000,0.227120000,0.236900000,0.248300000,0.261280000,0.275790000,0.291760000,0.309110000,0.327710000,0.347370000,0.367880000,0.388910000,0.410050000,0.430800000,0.450610000,0.469010000,0.485630000,0.500180000,0.512470000,0.522380000,0.529870000,0.534950000,0.537710000,0.538250000,0.536600000,0.532720000,0.526410000,0.517360000,0.505090000,0.489070000,0.468730000,0.443670000,0.413740000,0.379290000,0.341180000,0.300740000,0.259600000,0.219440000,0.181730000,0.147440000,0.116910000,0.089910000,0.065900000,0.044300000,0.024690000,0.006970000
